id,title,price,description,category,image,rating_score,rating_count,value_score,popularity_score,performance_category,revenue_potential,title_length,description_length
2071,Levi's Pants - Programmable bi-directional parallelism,87.94,Quality pants from Levi's. Cup population talk hair. Give nor clear offer voice professor east use. Eye pattern pass suggest.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,3.3,89,3.7525585626563567,0.009941912421805183,Budget Basic,25.827977999999998,54,125
2072,Under Armour Shirts - Visionary encompassing leverage,110.84,Quality shirts from Under Armour. Day player simply hospital way mouth defense measure. Hospital say red money.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.2,107,3.7892457596535545,0.011952636282394995,Value Champion,49.811496000000005,53,111
2073,Under Armour Accessories - Operative 3rdgeneration hub,290.59,Quality accessories from Under Armour. Federal cause physical son sell few from. Mrs why kind of hear that. Policy indeed bed alone.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.9,6,1.6862245775835372,0.0006702412868632708,Value Champion,8.543346,54,132
2074,Under Armour Jackets - Customer-focused zero administration info-mediaries,125.88,"Quality jackets from Under Armour. Establish debate bill situation others method in. Many area day let.
Modern avoid while able.",men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.4,103,3.495392437241818,0.011505808757819482,Value Champion,57.04881600000001,74,128
2075,Under Armour Shoes - Future-proofed systematic productivity,132.55,Quality shoes from Under Armour. Take believe candidate cup high medical. Enjoy season probably.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,3.6,30,2.7159562429271973,0.003351206434316354,Budget Basic,14.315400000000002,59,96
2076,Adidas Shoes - Face-to-face reciprocal adapter,385.46,"Quality shoes from Adidas. Half most page list suffer.
Environmental media along hear none. Despite hand group dream have.",men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.2,5,1.0896072225393039,0.0005585344057193923,Premium Star,8.09466,46,122
2077,Calvin Klein Shirts - De-engineered impactful product,150.58,Quality shirts from Calvin Klein. Official eye fight. This have bill southern administration include stuff. Site middle she plant section population.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.1,55,2.7228051534068265,0.0061438784629133155,Budget Basic,33.95579,53,149
2078,Adidas Accessories - Multi-tiered well-modulated encoding,305.67,Quality accessories from Adidas. Bad public sort suddenly word chair any student. Huge card certain citizen in task will. Especially respond capital explain.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,3.8,47,1.24317073968659,0.0052502234137622875,Budget Basic,54.592662000000004,57,157
2079,Ralph Lauren Activewear - Switchable systematic complexity,112.61,Quality activewear from Ralph Lauren. Four political structure note research. Friend serve page win bring.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.7,51,4.173696829766451,0.005697050938337802,Value Champion,26.992617000000003,58,106
2080,Calvin Klein Activewear - Balanced radical application,201.48,Quality activewear from Calvin Klein. To down area magazine could. Return free like right. Attention second trial cup cost certainly.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.2,28,2.0845741512805245,0.003127792672028597,Value Champion,23.694048,54,133
2081,Under Armour Pants - Enhanced uniform complexity,397.72,"Quality pants from Under Armour. Over agreement certain race sign technology. Try stand amount rest benefit.
Avoid find under control would. Specific hold push mission station.",men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.8,54,1.2068792115055818,0.006032171581769437,Premium Star,103.08902400000001,48,176
2082,Under Armour Shoes - Upgradable discrete database,56.55,Quality shoes from Under Armour. Meet wall half person rule southern participant. Drug allow police environmental no guess. Arrive record continue speak local different.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.4,258,7.780725022104333,0.028820375335120642,Value Champion,64.19556,49,169
2083,Levi's Activewear - Object-based systemic knowledgebase,356.88,Quality activewear from Levi's. Rest send collection people especially economic happen. Thank among point herself carry stuff.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.0,101,1.1208249271463797,0.011282394995531724,Overpriced,144.17952,55,126
2084,Nike Accessories - Streamlined exuding archive,181.88,"Quality accessories from Nike. Process knowledge to medical skill value. Wear school nothing few along.
Start color eye she service without. Age floor sure run.",men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.1,89,2.2542335605893995,0.009941912421805183,Budget Basic,66.368012,46,160
2085,Calvin Klein Jackets - Decentralized 6thgeneration portal,229.88,Quality jackets from Calvin Klein. Put very move practice air trial. Drive whose back would clear guy.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.1,44,1.7835392378632329,0.004915102770330653,Budget Basic,41.47035199999999,57,102
2086,Levi's Pants - Cloned upward-trending alliance,332.81,Quality pants from Levi's. Family stuff face sign. Hot policy wall bit school lot.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.2,15,1.2619813106577327,0.001675603217158177,Value Champion,20.967029999999998,46,82
2087,Levi's Shirts - Fundamental attitude-oriented capacity,68.02,Quality shirts from Levi's. Learn provide ever whose. Ahead girl skill describe.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.8,913,7.056748015289621,0.10198838248436104,Value Champion,298.09084799999994,54,80
2088,Under Armour Shirts - Synergized coherent architecture,119.21,Quality shirts from Under Armour. Music boy who business bad. Company right suffer eight seem pattern. Born hotel positive instead for.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,3.1,27,2.6004529821323716,0.0030160857908847183,Budget Basic,9.977877000000001,54,135
2089,Levi's Shoes - Optional uniform utilization,110.76,Quality shoes from Levi's. Investment or fish war spend imagine between address.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,3.8,794,3.4308414590104723,0.0886952636282395,Budget Basic,334.185072,43,80
2090,Calvin Klein Pants - Triple-buffered optimizing extranet,182.79,Quality pants from Calvin Klein. Song enter court remain. Chance interview population. Drug view item organization hour join everything. These also audience she.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.6,216,2.5165490453525905,0.024128686327077747,Value Champion,181.62014399999998,56,161
2091,Calvin Klein Shoes - Function-based actuating middleware,91.82,Quality shoes from Calvin Klein. Plan bar reason though course. Year lawyer condition no. Social history stock hold clearly. Land window character speech.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.0,16,4.356349379220214,0.0017873100983020554,Budget Basic,5.87648,56,154
2092,Levi's Activewear - Synchronized mission-critical infrastructure,208.97,"Quality activewear from Levi's. Serious again more direction sound. Staff other wife analysis hospital. Poor manage across respond government moment.
Fund TV quickly.",men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,3.8,15,1.8184428386849785,0.001675603217158177,Budget Basic,11.91129,64,166
2093,Nike Shoes - Automated grid-enabled hub,192.89,Quality shoes from Nike. Find back off explain attack. End individual hotel head. Other seem once why.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,5.0,54,2.592150966872311,0.006032171581769437,Value Champion,52.080299999999994,39,102
2094,Levi's Accessories - Organic full-range hub,35.61,"Quality accessories from Levi's. Everything stay fund.
Forward knowledge popular professor. Throw per appear Mrs.",men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,2.5,54,7.020499859590004,0.006032171581769437,Budget Basic,4.8073500000000005,43,113
2095,Ralph Lauren Accessories - Proactive executive customer loyalty,338.09,Quality accessories from Ralph Lauren. Market million color leader. Several resource debate. Become able able plant soon accept charge. Either best shoulder act rate.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,2.9,370,0.8577597681090835,0.04133154602323503,Budget Basic,362.77056999999996,63,166
2096,Levi's Activewear - Re-contextualized 3rdgeneration methodology,347.76,Quality activewear from Levi's. Fine time answer development operation. Response its positive by college letter. Car bit future sister social water.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.5,457,1.2939958592132506,0.051050044682752455,Premium Star,715.1684399999999,63,148
2097,Adidas Accessories - Open-architected eco-centric process improvement,231.39,Quality accessories from Adidas. Sure protect last ever couple. White mother computer must news improve size field. Difference respond different put kid.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.4,258,1.9015514931500932,0.028820375335120642,Value Champion,262.673928,69,153
2098,Ralph Lauren Shirts - Progressive transitional data-warehouse,255.11,"Quality shirts from Ralph Lauren. Report administration citizen usually. Politics Mr someone church.
Human wear bad attorney with. Born sport man same.",men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,5.0,61,1.959938849907883,0.006814119749776586,Value Champion,77.80855,61,151
2099,Calvin Klein Shirts - Innovative uniform frame,185.87,Quality shirts from Calvin Klein. Adult discussion off human money toward. Help way hope sense model. Family most you case represent. Write consumer new throughout tend general.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,3.3,405,1.7754344434282023,0.04524128686327078,Budget Basic,248.415255,46,177
2100,Under Armour Accessories - Programmable interactive adapter,184.06,Quality accessories from Under Armour. Artist represent PM difficult which upon. Speak audience paper chance yeah.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,3.5,172,1.9015538411387591,0.019213583556747096,Budget Basic,110.80412,59,114
2101,Under Armour Accessories - Devolved 6thgeneration customer loyalty,284.36,Quality accessories from Under Armour. Same change firm indeed ask every. Whether enough drug feeling.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.2,13,1.477000984667323,0.00145218945487042,Value Champion,15.526056,66,102
2102,Under Armour Jackets - Upgradable optimizing collaboration,120.94,Quality jackets from Under Armour. Put so toward quality until pressure. Stock land economic southern news local. Foreign a difference voice likely building.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.9,230,4.051595832644287,0.025692582663092045,Value Champion,136.29938,58,157
2103,Ralph Lauren Jackets - Persevering holistic task-force,61.25,"Quality jackets from Ralph Lauren. Purpose election doctor figure plant member. East large per forget human fear voice.
Task energy almost. Those manager huge mean remember.",men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.2,242,6.857142857142857,0.027033065236818588,Value Champion,62.25450000000001,54,173
2104,Nike Shoes - Organized asymmetric help-desk,364.62,Quality shoes from Nike. Even win sing different capital. People production together drive fish establish suggest sort. Choose to show star.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.2,24,1.1518841533651474,0.002680965147453083,Premium Star,36.753696000000005,43,140
2105,Adidas Accessories - Monitored local neural-net,149.3,Quality accessories from Adidas. Lose wall be threat but. Church scientist deep usually suddenly doctor. Reveal culture factor recognize wonder town notice.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,3.9,154,2.61219022103148,0.017202859696157282,Budget Basic,89.66958000000001,47,156
2106,Calvin Klein Activewear - Object-based context-sensitive support,145.63,Quality activewear from Calvin Klein. Catch find notice pick consider election if. Interest amount reach bill success begin environment.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.6,225,3.1586898303920896,0.025134048257372654,Value Champion,150.72705,64,136
2107,Nike Shoes - De-engineered executive matrices,367.72,Quality shoes from Nike. Generation fire yeah tax. Newspaper step four know.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.0,206,1.08778418361797,0.023011617515638964,Overpriced,303.00128,45,76
2108,Under Armour Accessories - Up-sized context-sensitive superstructure,217.29,Quality accessories from Under Armour. Beyond front feel. Later shoulder other factor open painting.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,3.6,73,1.6567720557779928,0.008154602323503127,Budget Basic,57.103812,68,100
2109,Adidas Activewear - Synergized discrete Internet solution,104.21,Quality activewear from Adidas. Dog plan strategy work find finally. Meet bring product us create car include large. North plant help report age.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.1,60,3.9343633048651756,0.006702412868632708,Budget Basic,25.635659999999998,57,145
2110,Adidas Activewear - Quality-focused composite approach,55.59,Quality activewear from Adidas. Scene me care budget catch adult memory rich. Measure onto star other street American hard able. Perform vote majority international its would.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.5,30,8.094981111710739,0.003351206434316354,Value Champion,7.504650000000001,54,175
2111,Under Armour Shirts - Grass-roots didactic encoding,43.06,Quality shirts from Under Armour. Trouble management cultural. Save blue travel general. Forward place pretty perhaps official serve listen.,men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.9,389,11.37947050627032,0.04345397676496872,Value Champion,82.07666600000002,51,140
2112,Ralph Lauren Activewear - Innovative needs-based productivity,160.39,"Quality activewear from Ralph Lauren. Agent now agree there avoid station. Blue bank throw.
Adult his decision federal place work. Thus manage call able on.
He friend sound worker.",men's clothing,https://fakestoreapi.com/img/71-3HjGNDUL._AC_SY879._SX._UX._SY._UY_.jpg,4.2,39,2.618617120768128,0.00435656836461126,Value Champion,26.271881999999998,61,180
