id,title,price,description,category,image,rating_score,rating_count,price_tier,rating_tier,value_score,popularity_score,performance_category,revenue_potential,title_length,description_length
1837,Tiffany Sets - Open-architected eco-centric access,711.39,"Premium sets from Tiffany. Kind family wife catch outside recently. Production successful garden by total professional feel.
No instead lawyer particular occur area. Class work information pattern analysis program between.",jewelery,https://fakestoreapi.com/img/51UDEzMJVpL._AC_UL640_QL65_ML3_.jpg,4.4,345,Budget,Excellent,0.618507429117643,0.03853887399463807,Premium Star,1079.8900200000003,50,222
1838,Brilliant Earth Earrings - Versatile real-time moderator,171.16,Premium earrings from Brilliant Earth. Choice positive education power. Cost include issue beautiful dinner husband. Environmental never nice fine make unit relationship.,jewelery,https://fakestoreapi.com/img/71YAIFU48IL._AC_UL640_QL65_ML3_.jpg,2.7,36,Budget,Fair,1.5774713718158448,0.004021447721179625,Budget Basic,16.636752,56,170
1839,Local Artisan Earrings - Right-sized bi-directional Internet solution,862.57,"Premium earrings from Local Artisan. Strong or follow fund financial result. Area listen million. Take candidate same make fear.
Treat fire start. Future push number value.",jewelery,https://fakestoreapi.com/img/51UDEzMJVpL._AC_UL640_QL65_ML3_.jpg,5.0,247,Budget,Excellent,0.5796630998063925,0.02759159964253798,Premium Star,1065.27395,69,172
1840,Cartier Anklets - Function-based 24hour productivity,2394.33,"Premium anklets from Cartier. Almost against especially challenge learn inside. Early story position several including.
Purpose trip article floor court material. Public enjoy bank in church hear of.",jewelery,https://fakestoreapi.com/img/71YAIFU48IL._AC_UL640_QL65_ML3_.jpg,4.9,329,Budget,Excellent,0.20465015265230777,0.03675156389633601,Premium Star,3859.899393,52,199
1841,Zales Rings - Progressive user-facing toolset,517.38,"Premium rings from Zales. Anyone television human walk rock. Travel early whom.
Where leader evidence poor expert direction response certainly. Generation lead investment try material.",jewelery,https://fakestoreapi.com/img/51UDEzMJVpL._AC_UL640_QL65_ML3_.jpg,2.8,534,Budget,Fair,0.5411882948703081,0.0596514745308311,Overpriced,773.5865759999999,45,184
1842,Blue Nile Earrings - User-centric multimedia data-warehouse,5271.38,"Premium earrings from Blue Nile. None act late today. Against others kind factor.
Meet often easy here employee building me interest. Give page wide anyone turn short exist.",jewelery,https://fakestoreapi.com/img/71pWzhdJNwL._AC_UL640_QL65_ML3_.jpg,3.9,69,Mid-Range,Good,0.07398442153667541,0.007707774798927614,Overpriced,1418.5283579999998,59,173
1843,Cartier Pendants - Assimilated multimedia throughput,1108.26,"Premium pendants from Cartier. Table describe vote dream forget possible.
Usually music situation trouble tax people. Decide real strategy choose clear PM some.",jewelery,https://fakestoreapi.com/img/51UDEzMJVpL._AC_UL640_QL65_ML3_.jpg,4.2,13,Budget,Excellent,0.3789724432894808,0.00145218945487042,Premium Star,60.510996,52,160
1844,Blue Nile Watches - Assimilated leadingedge algorithm,397.04,Premium watches from Blue Nile. Water return point usually his design. Identify use research them theory dark. Friend check when many moment effort. Always message your score political kid under.,jewelery,https://fakestoreapi.com/img/71pWzhdJNwL._AC_UL640_QL65_ML3_.jpg,4.1,218,Budget,Excellent,1.0326415474511383,0.024352100089365506,Premium Star,354.874352,53,195
1845,Zales Rings - Digitized value-added portal,91.05,"Premium rings from Zales. Information truth bit owner.
Coach up land song story yes. Guess former difference which. Wish land wait direction.
Stage forget him as story. Teacher here piece central.
Skill commercial more.",jewelery,https://fakestoreapi.com/img/61sbMiUnoGL._AC_UL640_QL65_ML3_.jpg,5.0,135,Budget,Excellent,5.491488193300385,0.015080428954423592,Value Champion,61.45875,42,219
1846,Swarovski Necklaces - Operative content-based attitude,4865.390817440177,Premium necklaces from Swarovski. Former democratic many. Worry decade room life offer stock. Remember understand marriage push. Simple condition treat put little create.,jewelery,https://fakestoreapi.com/img/71pWzhdJNwL._AC_UL640_QL65_ML3_.jpg,4.935539653388126,563,Budget,Excellent,0.1014417924187405,0.06289097408400357,Premium Star,13519.50440080174,54,170
1847,Jared Cufflinks - Robust encompassing workforce,1738.2,"Premium cufflinks from Jared. Relationship heart establish why offer win several his. Protect need according offer usually.
Land professor such late type program increase. Accept know fly body must glass.",jewelery,https://fakestoreapi.com/img/71pWzhdJNwL._AC_UL640_QL65_ML3_.jpg,4.2,1892,Budget,Excellent,0.24162927166033826,0.21134941912421806,Premium Star,13812.432480000001,47,204
1848,Local Artisan Rings - Compatible regional installation,5027.76,"Premium rings from Local Artisan. Rather someone why result area establish evening. Shoulder a continue. Garden her fight have such suffer.
Second think rise onto live wind. Share front item foot. Society soon charge.",jewelery,https://fakestoreapi.com/img/61sbMiUnoGL._AC_UL640_QL65_ML3_.jpg,5.0,24,Mid-Range,Excellent,0.09944786545101596,0.002680965147453083,Premium Star,603.3312000000001,54,217
1849,Local Artisan Watches - Cross-platform homogeneous groupware,167.73,"Premium watches from Local Artisan. Detail structure actually data themselves fast myself. Week remember audience.
Official artist offer power. Goal argue born success. Huge however approach item thank around.",jewelery,https://fakestoreapi.com/img/51UDEzMJVpL._AC_UL640_QL65_ML3_.jpg,4.5,105,Budget,Excellent,2.682883205151136,0.011729222520107238,Value Champion,79.25242499999999,60,209
1850,Brilliant Earth Necklaces - Profound directional adapter,97.82,"Premium necklaces from Brilliant Earth. Must financial light support much trade check. Lay perform worry scientist Mrs. You language effect maybe voice doctor.
Require ask foot maintain four write administration.",jewelery,https://fakestoreapi.com/img/51UDEzMJVpL._AC_UL640_QL65_ML3_.jpg,3.1,56,Budget,Fair,3.1690860764669804,0.006255585344057194,Budget Basic,16.981552,56,212
1851,Local Artisan Earrings - Enterprise-wide explicit system engine,433.27,Premium earrings from Local Artisan. Visit politics strategy specific budget. Last information for nothing prove. Professional site produce health.,jewelery,https://fakestoreapi.com/img/71pWzhdJNwL._AC_UL640_QL65_ML3_.jpg,3.5,125,Budget,Fair,0.8078103722851802,0.013963360142984807,Overpriced,189.555625,63,147
1852,Kay Anklets - Synergized needs-based architecture,2339.3,Premium anklets from Kay. Painting development effort choose. North behavior tend personal authority within civil. Others again may year whatever anyone institution.,jewelery,https://fakestoreapi.com/img/71pWzhdJNwL._AC_UL640_QL65_ML3_.jpg,4.7,273,Budget,Excellent,0.20091480357371863,0.03049597855227882,Premium Star,3001.5558300000007,49,165
1853,Local Artisan Earrings - Assimilated global support,9072.97,Premium earrings from Local Artisan. Never exactly question effort positive machine. Window focus machine expect according discover culture half. Ten begin girl next itself significant rather.,jewelery,https://fakestoreapi.com/img/51UDEzMJVpL._AC_UL640_QL65_ML3_.jpg,5.0,45,Mid-Range,Excellent,0.05510874608865675,0.005026809651474531,Premium Star,2041.4182499999997,51,192
1854,Tiffany Necklaces - Synergistic composite interface,137.63,"Premium necklaces from Tiffany. Doctor probably growth have. Really eight skin before mission. Bring finish tax.
Own single public have wind decision. Several gun happy wish church various like. Mean democratic manager.",jewelery,https://fakestoreapi.com/img/61sbMiUnoGL._AC_UL640_QL65_ML3_.jpg,3.6,93,Budget,Good,2.6157087844220013,0.010388739946380697,Budget Basic,46.078523999999994,51,219
1855,Local Artisan Earrings - Re-engineered intermediate Graphic Interface,3113.85,"Premium earrings from Local Artisan. Necessary make though health. Inside else real. Result and throw site color throughout.
Teach must mind cost same miss security.",jewelery,https://fakestoreapi.com/img/71YAIFU48IL._AC_UL640_QL65_ML3_.jpg,3.5,283,Budget,Fair,0.11240104693546574,0.0316130473637176,Overpriced,3084.2684249999998,69,165
1856,Jared Watches - Open-source logistical hub,377.23,"Premium watches from Jared. Base cup career wait.
Structure short stop themselves visit.
Understand serious surface nation recent instead save. Door keep operation Mr. Modern technology real.",jewelery,https://fakestoreapi.com/img/71pWzhdJNwL._AC_UL640_QL65_ML3_.jpg,3.5,431,Budget,Fair,0.9278159213212098,0.04814566577301162,Overpriced,569.051455,42,191
1857,Pandora Pendants - Future-proofed executive groupware,2386.41,"Premium pendants from Pandora. Phone unit choice college. Must theory day.
Story put son capital not safe. Decide arm avoid question.",jewelery,https://fakestoreapi.com/img/61sbMiUnoGL._AC_UL640_QL65_ML3_.jpg,4.3,100,Budget,Excellent,0.18018697541495385,0.011170688114387846,Premium Star,1026.1562999999999,53,133
1858,Cartier Anklets - Multi-tiered 24/7 function,3033.21,"Premium anklets from Cartier. Medical red some black arm instead course. Growth out prepare.
Firm alone ok party. Cell five natural national. Push statement quality wall threat service million himself.",jewelery,https://fakestoreapi.com/img/71pWzhdJNwL._AC_UL640_QL65_ML3_.jpg,4.3,49,Budget,Excellent,0.14176400578924636,0.005473637176050044,Premium Star,639.0973469999999,44,201
1859,Tiffany Watches - Triple-buffered impactful algorithm,63.94,Premium watches from Tiffany. Memory medical free next measure end. Decide strategy care both cup.,jewelery,https://fakestoreapi.com/img/61sbMiUnoGL._AC_UL640_QL65_ML3_.jpg,5.0,7,Budget,Excellent,7.819831091648421,0.0007819481680071493,Value Champion,2.2379000000000002,53,98
1860,Blue Nile Sets - Decentralized next generation task-force,77.61,"Premium sets from Blue Nile. Specific summer line leg.
Require realize direction but. Ground reality finally account arm rather. Card majority box skill. Final reflect than.",jewelery,https://fakestoreapi.com/img/71YAIFU48IL._AC_UL640_QL65_ML3_.jpg,5.0,114,Budget,Excellent,6.442468754026543,0.012734584450402145,Value Champion,44.2377,57,173
1861,Zales Earrings - Ameliorated asymmetric knowledgebase,4134.46,Premium earrings from Zales. Serious ask however PM. Crime present avoid production. Computer sure present. Thought before others above tend sense hold.,jewelery,https://fakestoreapi.com/img/71pWzhdJNwL._AC_UL640_QL65_ML3_.jpg,5.0,328,Budget,Excellent,0.12093477745582253,0.03663985701519214,Premium Star,6780.5144,53,152
1862,Local Artisan Cufflinks - Expanded high-level algorithm,244.35,"Premium cufflinks from Local Artisan. Report inside for attention fine street. Help build each these guy.
Beyond determine by option kitchen area. Strong still change wish local behavior successful full.",jewelery,https://fakestoreapi.com/img/51UDEzMJVpL._AC_UL640_QL65_ML3_.jpg,5.0,127,Budget,Excellent,2.0462451401677924,0.014186773905272565,Value Champion,155.16225,55,203
1863,Zales Rings - Optional multi-state encoding,281.7653776349085,"Premium rings from Zales. Hospital accept store adult officer. Test guess respond risk week home.
Around maybe several trip. Cell college believe.",jewelery,https://fakestoreapi.com/img/71YAIFU48IL._AC_UL640_QL65_ML3_.jpg,4.45721882162971,63,Budget,Excellent,1.5818901736767168,0.0070375335120643435,Value Champion,79.12106650210876,43,146
1864,Kay Anklets - Persistent methodical productivity,2314.71,Premium anklets from Kay. Exactly behind hot. Product purpose traditional physical. Yard safe purpose generation Mrs.,jewelery,https://fakestoreapi.com/img/51UDEzMJVpL._AC_UL640_QL65_ML3_.jpg,4.5,253,Budget,Excellent,0.19440880283059214,0.02826184092940125,Premium Star,2635.2973349999997,48,117
1865,Jared Watches - Up-sized tertiary synergy,2121.44,"Premium watches from Jared. Rather old just far. Ask fast oil great whatever. Anyone physical today.
Glass like wind interesting true career last catch. Data pick also situation agent. Wait end arm miss enough issue father.",jewelery,https://fakestoreapi.com/img/71pWzhdJNwL._AC_UL640_QL65_ML3_.jpg,4.5,45,Budget,Excellent,0.21212006938683156,0.005026809651474531,Premium Star,429.5916,41,223
1866,Kay Necklaces - Centralized zero tolerance interface,10160.13,"Premium necklaces from Kay. Community college follow trouble.
Effort behavior instead yes national. Get unit man entire all home within.",jewelery,https://fakestoreapi.com/img/71pWzhdJNwL._AC_UL640_QL65_ML3_.jpg,3.3,223,Premium,Fair,0.03247989937136631,0.024910634495084898,Overpriced,7476.839666999999,52,136
1867,Tiffany Pendants - Networked even-keeled success,557.23,"Premium pendants from Tiffany. Heavy less staff him former answer end. Around quite possible your wall easy. Oil choice life administration oil this method.
Certain general friend. Economy more teach focus.",jewelery,https://fakestoreapi.com/img/71pWzhdJNwL._AC_UL640_QL65_ML3_.jpg,5.0,462,Budget,Excellent,0.8972955512086571,0.05160857908847185,Premium Star,1287.2013,48,206
1868,Local Artisan Anklets - Mandatory content-based access,39.034704790931706,"Premium anklets from Local Artisan. Despite address provide different apply no month. Bit issue listen. Or receive that ok position same.
Suddenly thing official. Own within fall. Give religious agency job want.",jewelery,https://fakestoreapi.com/img/61sbMiUnoGL._AC_UL640_QL65_ML3_.jpg,5.0,47,Budget,Excellent,12.809114419539732,0.0052502234137622875,Value Champion,9.17315562586895,54,211
1869,Zales Anklets - Proactive interactive portal,68.05,"Premium anklets from Zales. Trip person none conference important clearly live cold. Way major amount put play. Number write for if.
Under enter rate final. Throughout however prepare. Change officer medical his receive.",jewelery,https://fakestoreapi.com/img/61sbMiUnoGL._AC_UL640_QL65_ML3_.jpg,3.9,24,Budget,Good,5.731080088170462,0.002680965147453083,Budget Basic,6.369479999999999,44,220
1870,Kay Watches - Organic eco-centric superstructure,5218.03,"Premium watches from Kay. Economic and design away yet cover avoid. Teacher loss budget join no increase.
Science expert high to. Knowledge effort much.",jewelery,https://fakestoreapi.com/img/71pWzhdJNwL._AC_UL640_QL65_ML3_.jpg,2.6,73,Mid-Range,Fair,0.049827233649480746,0.008154602323503127,Overpriced,990.382094,48,152
1871,Tiffany Anklets - Profound national Graphic Interface,10967.94,Premium anklets from Tiffany. Identify discuss PM affect. Test mission page difference create buy natural. Listen save three identify top act. Whose three society enough attention raise also.,jewelery,https://fakestoreapi.com/img/71YAIFU48IL._AC_UL640_QL65_ML3_.jpg,3.1,41,Premium,Fair,0.02826419546423485,0.004579982126899017,Overpriced,1394.025174,53,191
